CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11346,196,AW00011346,,Deanna,E,Gutierrez,0,1955-05-22 00:00:00,S,,F,deanna37@adventure-works.com,10000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Attaché de Presse,Place d´ Armes,1 (11) 500 555-0112,2003-04-04 00:00:00,0-1 Miles
11347,156,AW00011347,,Roy,T,Navarro,0,1955-12-23 00:00:00,M,,M,roy30@adventure-works.com,10000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Viktoria-Luise-Platz 43,,1 (11) 500 555-0137,2003-09-17 00:00:00,0-1 Miles
11348,151,AW00011348,,Shawn,,Rai,0,1955-09-22 00:00:00,M,,M,shawn19@adventure-works.com,10000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Westheimer Straße 7606,,1 (11) 500 555-0117,2003-10-02 00:00:00,0-1 Miles
11349,134,AW00011349,,Mindy,J,Luo,0,1954-09-03 00:00:00,M,,F,mindy10@adventure-works.com,10000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Brunnenstr 7566,Verkaufsabteilung,1 (11) 500 555-0194,2004-07-16 00:00:00,2-5 Miles
11350,265,AW00011350,,Cara,,Zhou,0,1937-01-14 00:00:00,M,,F,cara5@adventure-works.com,30000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,7280 Greendell Pl,,1 (11) 500 555-0118,2003-08-09 00:00:00,0-1 Miles
11351,253,AW00011351,,Anne,R,Ramos,0,1939-04-06 00:00:00,S,,F,anne19@adventure-works.com,20000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,7113 Eastgate Ave.,,1 (11) 500 555-0148,2001-12-13 00:00:00,0-1 Miles
11352,222,AW00011352,,Raymond,A,Rodriguez,0,1940-03-07 00:00:00,M,,M,raymond20@adventure-works.com,10000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,"24, impasse Ste-Madeleine",,1 (11) 500 555-0131,2003-11-02 00:00:00,0-1 Miles
11353,271,AW00011353,,Carrie,L,Ortega,0,1941-06-11 00:00:00,S,,F,carrie19@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,1883 Cowell Rd.,,1 (11) 500 555-0111,2001-12-13 00:00:00,0-1 Miles
11354,119,AW00011354,,Deanna,,Suarez,0,1942-02-23 00:00:00,M,,F,deanna45@adventure-works.com,20000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,0,Dunckerstr 22525,,1 (11) 500 555-0146,2004-06-05 00:00:00,0-1 Miles
11355,275,AW00011355,,Roberto,,Gutierrez,0,1942-12-28 00:00:00,M,,M,roberto11@adventure-works.com,40000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,3545 Chickpea Ct.,,1 (11) 500 555-0124,2004-03-29 00:00:00,0-1 Miles
11356,6,AW00011356,,Terrence,,Carson,0,1980-05-27 00:00:00,S,,M,terrence15@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,6613 Thornhill Place,,1 (11) 500 555-0189,2001-11-10 00:00:00,2-5 Miles
11357,21,AW00011357,,Ramon,,Ye,0,1979-03-23 00:00:00,S,,M,ramon9@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,3245 Vista Oak Dr.,,1 (11) 500 555-0143,2001-12-19 00:00:00,2-5 Miles
11358,2,AW00011358,,Cynthia,,Malhotra,0,1978-11-11 00:00:00,S,,F,cynthia9@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,6757 Pamplona Ct.,,1 (11) 500 555-0187,2001-12-29 00:00:00,0-1 Miles
11359,7,AW00011359,,Jarrod,,Prasad,0,1978-09-04 00:00:00,S,,M,jarrod9@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,7657 H St.,,1 (11) 500 555-0154,2001-12-14 00:00:00,0-1 Miles
11360,26,AW00011360,,Tyrone,,Serrano,0,1978-08-02 00:00:00,S,,M,tyrone15@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,3767 View Dr.,,1 (11) 500 555-0176,2001-12-28 00:00:00,2-5 Miles
11361,10,AW00011361,,Cindy,G,Ramos,0,1977-04-28 00:00:00,M,,F,cindy22@adventure-works.com,10000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,2,6565 Jamie Way,,1 (11) 500 555-0173,2004-04-03 00:00:00,0-1 Miles
11362,33,AW00011362,,Damien,M,Shan,0,1977-11-11 00:00:00,M,,M,damien26@adventure-works.com,10000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,5312 Riverwood Circle,,1 (11) 500 555-0142,2003-09-30 00:00:00,0-1 Miles
11363,35,AW00011363,,Julian,,Ross,0,1977-10-20 00:00:00,S,,M,julian5@adventure-works.com,10000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,3346 Larkwood Ct.,,1 (11) 500 555-0126,2001-12-09 00:00:00,0-1 Miles
11364,34,AW00011364,,Jennifer,,Collins,0,1979-09-23 00:00:00,S,,F,jennifer6@adventure-works.com,10000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,0,4536 Killdeer Court,,1 (11) 500 555-0196,2001-12-08 00:00:00,2-5 Miles
11365,29,AW00011365,,Brittney,,Sun,0,1979-06-09 00:00:00,S,,F,brittney12@adventure-works.com,10000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,0,8856 Mt. Wilson Way,,1 (11) 500 555-0155,2001-12-01 00:00:00,1-2 Miles
11366,37,AW00011366,,Virginia,R,Patel,0,1979-10-25 00:00:00,M,,F,virginia4@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,3118 Creekside Drive,,1 (11) 500 555-0146,2003-12-26 00:00:00,0-1 Miles
11367,12,AW00011367,,Calvin,J,Nara,0,1979-02-22 00:00:00,M,,M,calvin15@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,5795 Morning Glory Dr.,,1 (11) 500 555-0193,2004-01-08 00:00:00,0-1 Miles
11368,26,AW00011368,,Edward,,Miller,0,1978-11-25 00:00:00,S,,M,edward28@adventure-works.com,10000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,0,598 Limeridge Drive,,1 (11) 500 555-0151,2001-12-25 00:00:00,1-2 Miles
11369,29,AW00011369,,Ashlee,D,Tang,0,1978-08-04 00:00:00,M,,F,ashlee11@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,0,0,4111 Vista Diablo,,1 (11) 500 555-0187,2004-01-06 00:00:00,0-1 Miles
11370,38,AW00011370,,Alicia,,Xu,0,1978-04-01 00:00:00,M,,F,alicia3@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,3743 Grenadine Way,,1 (11) 500 555-0113,2004-01-14 00:00:00,0-1 Miles
11371,26,AW00011371,,Lacey,C,Jai,0,1978-05-27 00:00:00,M,,F,lacey1@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,6208 Prestwick Dr.,,1 (11) 500 555-0149,2004-05-10 00:00:00,0-1 Miles
11372,20,AW00011372,,Wendy,H,Romero,0,1978-05-15 00:00:00,S,,F,wendy8@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,24 San Vincente Drive,,1 (11) 500 555-0114,2001-12-08 00:00:00,0-1 Miles
11373,135,AW00011373,,Carly,H,Luo,0,1943-09-20 00:00:00,M,,F,carly5@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,Hellweg 4644,,1 (11) 500 555-0138,2004-02-28 00:00:00,0-1 Miles
11374,162,AW00011374,,Jimmy,M,Ortega,0,1943-06-28 00:00:00,S,,M,jimmy26@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,Postfach 11 11 22,,1 (11) 500 555-0183,2003-10-17 00:00:00,0-1 Miles
11375,240,AW00011375,,Francisco,,Martinez,0,1943-05-09 00:00:00,M,,M,francisco19@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,5508 Glenmount Dr.,,1 (11) 500 555-0119,2004-04-19 00:00:00,0-1 Miles
11376,268,AW00011376,,Lance,,Vazquez,0,1943-06-10 00:00:00,S,,M,lance14@adventure-works.com,40000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,9159 Shepberry Court,,1 (11) 500 555-0112,2004-04-17 00:00:00,0-1 Miles
11377,161,AW00011377,Mr.,David,R.,Robinett,0,1961-02-23 00:00:00,M,,M,david22@adventure-works.com,30000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,Pappelallee 6667,,238-555-0100,2003-09-01 00:00:00,0-1 Miles
11378,184,AW00011378,,Shannon,,Liang,0,1960-05-22 00:00:00,S,,F,shannon15@adventure-works.com,10000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,7445 Meaham Drive,,1 (11) 500 555-0159,2003-04-20 00:00:00,2-5 Miles
11379,214,AW00011379,,Gary,,Vazquez,0,1959-11-18 00:00:00,M,,M,gary25@adventure-works.com,10000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,"5, rue de la Cavalerie",,1 (11) 500 555-0130,2003-04-05 00:00:00,2-5 Miles
11380,175,AW00011380,,Mitchell,L,Kumar,0,1959-03-02 00:00:00,S,,M,mitchell7@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Husemann Straße 6464,,1 (11) 500 555-0119,2002-04-13 00:00:00,1-2 Miles
11381,249,AW00011381,,Meredith,,Raman,0,1959-08-22 00:00:00,M,,F,meredith11@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,6092 Chestnut,,1 (11) 500 555-0162,2001-12-13 00:00:00,2-5 Miles
11382,189,AW00011382,,Edward,,Patterson,0,1958-01-19 00:00:00,M,,M,edward59@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,"211, avenue Foch",,1 (11) 500 555-0118,2003-05-07 00:00:00,2-5 Miles
11383,206,AW00011383,,Marie,,Gill,0,1960-08-28 00:00:00,M,,F,marie37@adventure-works.com,30000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,"571, rue Malar",,1 (11) 500 555-0192,2004-07-04 00:00:00,0-1 Miles
11384,211,AW00011384,,Tiffany,E,Wang,0,1960-10-16 00:00:00,M,,F,tiffany1@adventure-works.com,30000,3,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,"5, rue Malar",,1 (11) 500 555-0192,2004-02-03 00:00:00,0-1 Miles
11385,279,AW00011385,,Miguel,C,Allen,0,1960-08-11 00:00:00,S,,M,miguel24@adventure-works.com,30000,3,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,6834 Violetta,,1 (11) 500 555-0128,2004-01-07 00:00:00,0-1 Miles
11386,127,AW00011386,,Jaclyn,,Cai,0,1960-11-05 00:00:00,M,,F,jaclyn22@adventure-works.com,30000,3,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,Postfach 55 00 00,,1 (11) 500 555-0164,2004-05-05 00:00:00,0-1 Miles
11387,238,AW00011387,,Megan,C,Ramirez,0,1959-06-02 00:00:00,S,,F,megan44@adventure-works.com,40000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,507 Sahara Drive,,1 (11) 500 555-0192,2002-01-26 00:00:00,0-1 Miles
11388,279,AW00011388,,Joseph,,Martin,0,1959-07-24 00:00:00,M,,M,joseph21@adventure-works.com,40000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,7028 San Gabriel Dr.,,1 (11) 500 555-0143,2002-01-03 00:00:00,0-1 Miles
11389,130,AW00011389,,Karl,J,Shan,0,1970-04-24 00:00:00,S,,M,karl11@adventure-works.com,10000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,Nollendorfplatz 48,,1 (11) 500 555-0198,2004-05-20 00:00:00,2-5 Miles
11390,208,AW00011390,,Christine,J,Raji,0,1970-10-19 00:00:00,S,,F,christine16@adventure-works.com,10000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,"11, boulevard Tremblay",,1 (11) 500 555-0153,2004-05-10 00:00:00,2-5 Miles
11391,135,AW00011391,,Lindsay,T,Xie,0,1970-12-27 00:00:00,S,,F,lindsay3@adventure-works.com,10000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,Am Grossen Dern 4624,,1 (11) 500 555-0115,2004-04-28 00:00:00,0-1 Miles
11392,131,AW00011392,,Willie,,Zhao,0,1970-02-07 00:00:00,S,,M,willie8@adventure-works.com,10000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,Königstr 282,,1 (11) 500 555-0120,2003-09-30 00:00:00,0-1 Miles
11393,182,AW00011393,,Kurt,B,Pal,0,1969-01-17 00:00:00,S,,M,kurt12@adventure-works.com,10000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,"55, avenue de l´ Union Centrale",,1 (11) 500 555-0117,2004-01-17 00:00:00,0-1 Miles
11394,259,AW00011394,,George,,McDonald,0,1969-10-23 00:00:00,S,,M,george13@adventure-works.com,10000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,9186 West Boyd Rd.,,1 (11) 500 555-0150,2002-01-04 00:00:00,0-1 Miles
11395,118,AW00011395,,Beth,C,Gutierrez,0,1970-10-18 00:00:00,S,,F,beth13@adventure-works.com,30000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,Rehstr 1346,,1 (11) 500 555-0110,2002-05-17 00:00:00,0-1 Miles
11396,175,AW00011396,,Ian,G,Lopez,0,1969-10-05 00:00:00,M,,M,ian27@adventure-works.com,10000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,Zur Lindung 6,,1 (11) 500 555-0182,2004-04-28 00:00:00,0-1 Miles
11397,197,AW00011397,,Latoya,R,Shan,0,1969-06-04 00:00:00,S,,F,latoya9@adventure-works.com,20000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,Attaché de Presse,,1 (11) 500 555-0122,2004-01-08 00:00:00,0-1 Miles
11398,261,AW00011398,,Colin,N,Nath,0,1969-09-09 00:00:00,S,,M,colin41@adventure-works.com,30000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,8900 Escobar,,1 (11) 500 555-0115,2002-01-03 00:00:00,0-1 Miles
11399,202,AW00011399,,Brenda,F,Mehta,0,1969-08-04 00:00:00,S,,F,brenda17@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,"11, avenue du Port",,1 (11) 500 555-0155,2003-10-15 00:00:00,0-1 Miles
11400,251,AW00011400,,Franklin,,Raji,0,1969-04-19 00:00:00,S,,M,franklin38@adventure-works.com,40000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,3477 Mt. Washington Way,,1 (11) 500 555-0180,2002-01-15 00:00:00,0-1 Miles
11401,204,AW00011401,,Linda,,Navarro,0,1969-08-26 00:00:00,M,,F,linda25@adventure-works.com,40000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,"6, route de Marseille",,1 (11) 500 555-0189,2003-05-01 00:00:00,0-1 Miles
11402,183,AW00011402,,Kelli,R,Cai,0,1969-11-20 00:00:00,M,,F,kelli21@adventure-works.com,40000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,"1216, place de la Concorde",,1 (11) 500 555-0145,2003-05-11 00:00:00,0-1 Miles
11403,179,AW00011403,,Nancy,,Schmidt,0,1969-01-09 00:00:00,S,,F,nancy13@adventure-works.com,40000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,"340, boulevard d´Albi",,1 (11) 500 555-0150,2003-05-01 00:00:00,0-1 Miles
11404,133,AW00011404,,Megan,E,Taylor,0,1952-01-01 00:00:00,S,,F,megan12@adventure-works.com,10000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,2,Berliner Platz 43,,1 (11) 500 555-0178,2003-08-14 00:00:00,0-1 Miles
11405,143,AW00011405,,Bonnie,,Goel,0,1952-02-17 00:00:00,S,,F,bonnie25@adventure-works.com,10000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,2,Carlsplatz 89,,1 (11) 500 555-0143,2003-10-02 00:00:00,0-1 Miles
11406,199,AW00011406,,Latoya,L,Xu,0,1952-07-03 00:00:00,M,,F,latoya4@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,"101, rue de Terre Neuve",,1 (11) 500 555-0141,2003-05-08 00:00:00,2-5 Miles
11407,170,AW00011407,,Mario,,She,0,1952-04-02 00:00:00,M,,M,mario0@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Conesweg 720,,1 (11) 500 555-0156,2003-12-25 00:00:00,0-1 Miles
11408,257,AW00011408,,Darren,M,Gill,0,1953-05-14 00:00:00,M,,M,darren36@adventure-works.com,10000,2,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,8132 Twincreek Ct,,1 (11) 500 555-0166,2003-09-06 00:00:00,0-1 Miles
11409,208,AW00011409,,Jacqueline,H,Hayes,0,1968-03-05 00:00:00,S,,F,jacqueline23@adventure-works.com,10000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,"33, rue Georges-Clémenceau",,1 (11) 500 555-0162,2003-05-21 00:00:00,0-1 Miles
11410,201,AW00011410,,Maurice,,Goel,0,1968-08-25 00:00:00,M,,M,maurice20@adventure-works.com,20000,1,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,0,"15, avenue de la Gare",,1 (11) 500 555-0179,2003-05-17 00:00:00,2-5 Miles
11411,121,AW00011411,,Devin,A,Ross,0,1954-02-12 00:00:00,M,,M,devin69@adventure-works.com,80000,3,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,1,Postenweg 2428,,1 (11) 500 555-0172,2004-02-05 00:00:00,2-5 Miles
11412,121,AW00011412,,Sydney,S,Bryant,0,1954-04-09 00:00:00,S,,F,sydney40@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,Postfach 99 92 92,,1 (11) 500 555-0156,2002-05-08 00:00:00,10+ Miles
11413,238,AW00011413,,Megan,L,Stewart,0,1954-04-15 00:00:00,M,,F,megan27@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,1,8192 Seagull Court,,1 (11) 500 555-0116,2002-02-10 00:00:00,2-5 Miles
11414,241,AW00011414,,Ian,,Richardson,0,1954-03-18 00:00:00,S,,M,ian76@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,726 W. Buchanan Rd.,,1 (11) 500 555-0119,2002-02-13 00:00:00,10+ Miles
11415,127,AW00011415,,Randy,H,She,0,1944-06-05 00:00:00,S,,M,randy25@adventure-works.com,90000,5,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,Roßstr 5538,,1 (11) 500 555-0141,2004-02-17 00:00:00,10+ Miles
11416,185,AW00011416,,Katrina,,Becker,0,1945-03-19 00:00:00,M,,F,katrina19@adventure-works.com,60000,3,1,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,4,"8205, rue Malar",,1 (11) 500 555-0153,2003-05-11 00:00:00,2-5 Miles
11417,222,AW00011417,,Lacey,C,Zheng,0,1945-02-26 00:00:00,M,,F,lacey32@adventure-works.com,70000,5,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,"4, rue de Linois",,1 (11) 500 555-0174,2003-05-08 00:00:00,10+ Miles
11418,160,AW00011418,,Rafael,J,Hu,0,1945-02-09 00:00:00,S,,M,rafael20@adventure-works.com,90000,5,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,Zeiter Weg 7765,,1 (11) 500 555-0159,2004-06-19 00:00:00,10+ Miles
11419,273,AW00011419,,Kyle,D,Scott,0,1945-02-18 00:00:00,M,,M,kyle43@adventure-works.com,150000,3,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,4,9381 Alpine Rd.,,1 (11) 500 555-0178,2003-09-13 00:00:00,0-1 Miles
11420,189,AW00011420,,Jordan,C,Turner,0,1946-07-12 00:00:00,M,,M,jordan59@adventure-works.com,100000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,"100, rue Maillard",,1 (11) 500 555-0176,2003-05-05 00:00:00,10+ Miles
11421,172,AW00011421,,Amy,C,Sun,0,1946-07-19 00:00:00,M,,F,amy19@adventure-works.com,110000,3,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,Am Karlshof 2500,,1 (11) 500 555-0111,2002-05-06 00:00:00,5-10 Miles
11422,268,AW00011422,,Dustin,F,Deng,0,1946-09-01 00:00:00,M,,M,dustin1@adventure-works.com,170000,4,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,8185 Sol Street,,1 (11) 500 555-0168,2002-02-22 00:00:00,5-10 Miles
11423,147,AW00011423,,Jasmine,,Stewart,0,1954-11-05 00:00:00,M,,F,jasmine22@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,1,Heidestieg Straße 8224,,1 (11) 500 555-0165,2002-06-12 00:00:00,2-5 Miles
11424,164,AW00011424,,Pamela,S,Garcia,0,1953-12-07 00:00:00,M,,F,pamela18@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Postfach 11 09 99,,1 (11) 500 555-0182,2003-10-23 00:00:00,10+ Miles
11425,184,AW00011425,,Ariana,D,Gray,0,1954-08-06 00:00:00,M,,F,ariana5@adventure-works.com,90000,4,2,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,3675 Palms Dr,,1 (11) 500 555-0191,2003-05-26 00:00:00,10+ Miles
11426,156,AW00011426,,Kristopher,,Mehta,0,1953-10-02 00:00:00,M,,M,kristopher12@adventure-works.com,110000,3,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,Herzogstr 328,Einkaufsabteilung,1 (11) 500 555-0181,2003-10-11 00:00:00,10+ Miles
11427,168,AW00011427,,Desiree,S,Dominguez,0,1953-12-18 00:00:00,M,,F,desiree9@adventure-works.com,110000,2,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Holzstr 4222,,1 (11) 500 555-0133,2002-06-22 00:00:00,10+ Miles
11428,173,AW00011428,,Deanna,,Perez,0,1953-08-22 00:00:00,S,,F,deanna24@adventure-works.com,120000,2,5,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,Marienplatz 56,,1 (11) 500 555-0191,2002-06-07 00:00:00,10+ Miles
11429,218,AW00011429,,Marco,,Lopez,0,1952-07-16 00:00:00,M,,M,marco17@adventure-works.com,80000,4,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,"313, rue de l'Espace De Schengen",,1 (11) 500 555-0186,2003-06-17 00:00:00,10+ Miles
